0.12453434,0.067929596,0.25731993,0.6838788,0.580786,0.47095227
0.12335396,0.06728575,0.25488096,0.6773969,0.57528114,0.46648848
0.12217361,0.0666419,0.25244206,0.6709149,0.5697764,0.4620247
0.12099326,0.06599805,0.2500031,0.664433,0.56427157,0.4575609
0.119812876,0.0653542,0.2475642,0.6579511,0.5587667,0.4530971
0.118632525,0.06471035,0.2451253,0.6514691,0.553262,0.4486333
0.117452174,0.0640665,0.24268633,0.6449872,0.54775715,0.44416964
0.116271794,0.06342265,0.24024743,0.6385052,0.5422524,0.43970585
0.11509144,0.0627788,0.23780847,0.63202333,0.5367476,0.43524206
0.11391109,0.06213495,0.23536956,0.6255413,0.5312427,0.43077826
0.11273074,0.061491102,0.2329306,0.61905944,0.525738,0.42631447
0.11155036,0.060847253,0.2304917,0.61257756,0.52023315,0.42185068
0.11037001,0.060203403,0.2280528,0.60609555,0.5147283,0.4173869
0.10918966,0.059559554,0.22561383,0.59961367,0.5092236,0.4129231
0.10800928,0.058915704,0.22317493,0.59313166,0.50371873,0.40845942
0.10682893,0.058271855,0.22073597,0.5866498,0.498214,0.40399563
0.10564858,0.057628006,0.21829706,0.5801679,0.49270916,0.39953184
0.1044682,0.056984156,0.21585816,0.5736859,0.4872043,0.39506805
0.103287846,0.056340307,0.2134192,0.567204,0.4816996,0.39060426
0.102107495,0.055696458,0.2109803,0.560722,0.47619474,0.38614047
0.100927114,0.05505261,0.20854133,0.5542401,0.4706899,0.38167667
0.09974676,0.05440876,0.20610243,0.5477581,0.46518517,0.37721288
0.09856641,0.053764895,0.20366347,0.5412762,0.45968032,0.3727492
0.09738603,0.053121045,0.20122457,0.53479433,0.4541756,0.36828542
0.09620568,0.052477196,0.19878566,0.5283123,0.44867074,0.36382163
0.09502533,0.051833346,0.1963467,0.52183044,0.4431659,0.35935783
0.09384495,0.051189497,0.1939078,0.51534843,0.43766117,0.35489404
0.0926646,0.050545648,0.19146883,0.50886655,0.43215632,0.35043025
0.09148425,0.0499018,0.18902993,0.50238466,0.42665148,0.34596646
0.09030387,0.04925795,0.18659097,0.49590266,0.42114675,0.34150267
0.08912352,0.0486141,0.18415207,0.48942077,0.4156419,0.337039
0.08794317,0.04797025,0.18171316,0.48293877,0.41013718,0.3325752
0.086762786,0.0473264,0.1792742,0.47645688,0.40463233,0.3281114
0.085582435,0.04668255,0.1768353,0.46997488,0.39912748,0.32364762
0.084402084,0.046038702,0.17439634,0.463493,0.39362276,0.31918383
0.083221704,0.045394853,0.17195743,0.4570111,0.3881179,0.31472003
0.08204135,0.044751003,0.16951847,0.4505291,0.38261306,0.31025624
0.080861,0.044107154,0.16707957,0.4440472,0.37710834,0.30579245
0.07968062,0.043463305,0.16464067,0.43756533,0.3716035,0.30132878
0.07850027,0.042819455,0.1622017,0.4310832,0.36609864,0.296865
0.07731992,0.042175606,0.1597628,0.42460132,0.36059391,0.2924012
0.07613954,0.041531757,0.15732384,0.41811943,0.35508907,0.2879374
0.07495919,0.040887907,0.15488493,0.41163754,0.34958434,0.2834736
0.07377884,0.040244058,0.15244597,0.40515566,0.3440795,0.27900982
0.07259846,0.03960021,0.15000707,0.39867353,0.33857465,0.27454603
0.07141811,0.03895636,0.14756817,0.39219165,0.33306992,0.27008224
0.070237756,0.03831251,0.1451292,0.38570976,0.32756507,0.26561856
0.069057375,0.03766866,0.1426903,0.37922788,0.32206023,0.26115477
0.067877024,0.037024796,0.14025134,0.372746,0.3165555,0.25669098
0.06669667,0.036380947,0.13781244,0.36626387,0.31105065,0.2522272
0.06551629,0.035737097,0.13537347,0.35978198,0.30554593,0.2477634
0.06433594,0.035093248,0.13293457,0.3533001,0.30004108,0.2432996
0.06315559,0.0344494,0.13049567,0.3468182,0.29453623,0.23883581
0.06197521,0.03380555,0.1280567,0.34033632,0.2890315,0.23437202
0.06079486,0.0331617,0.1256178,0.3338542,0.28352666,0.22990835
0.05961451,0.03251785,0.12317884,0.3273723,0.2780218,0.22544456
0.05843413,0.031874,0.12073994,0.32089043,0.27251709,0.22098076
0.057253778,0.031230152,0.118300974,0.31440854,0.26701224,0.21651697
